,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront
60,650000.0,0.0909090909090909,0.28125,0.14037735849056604,0.012548164902816083,0.0,0
61,289000.0,0.0909090909090909,0.21875,0.07320754716981132,0.004773330409567499,0.0,0
62,505000.0,0.0909090909090909,0.21875,0.16822641509433964,0.0049489986606810225,0.4,0
63,549000.0,0.0909090909090909,0.21875,0.09433962264150944,0.00031741435718443754,0.8,0
64,425000.0,0.0909090909090909,0.28125,0.10339622641509436,0.00331952419345557,0.0,0
65,317625.0,0.0909090909090909,0.34375,0.18716981132075472,0.001992320268663388,0.2,0
66,975000.0,0.12121212121212122,0.3125,0.18339622641509434,0.006377969020601039,0.4,0
67,287000.0,0.12121212121212122,0.3125,0.14716981132075474,0.0025005466917125165,0.4,0
68,204000.0,0.0909090909090909,0.125,0.05358490566037737,0.006996442415038655,0.0,0
69,1330000.0,0.15151515151515152,0.28125,0.219622641509434,0.011895769363335855,0.0,0
70,1040000.0,0.15151515151515152,0.40625,0.33811320754716984,0.030029578898971978,0.0,0
71,325000.0,0.0909090909090909,0.25,0.07320754716981132,0.0030844921885174745,0.0,0
72,571000.0,0.12121212121212122,0.25,0.18566037735849056,0.004414119123669843,0.2,0
73,360000.0,0.12121212121212122,0.3125,0.1577358490566038,0.0027137716034089333,0.4,0
74,349000.0,0.0909090909090909,0.21875,0.11320754716981132,0.030293081275642262,0.0,0
75,832500.0,0.12121212121212122,0.5,0.23698113207547172,0.020948136068992797,0.4,0
76,380000.0,0.12121212121212122,0.21875,0.1109433962264151,0.004107002560516198,0.0,0
77,480000.0,0.0909090909090909,0.125,0.05660377358490566,0.002750116758811731,0.0,0
78,410000.0,0.0909090909090909,0.125,0.08452830188679247,0.002750116758811731,0.0,0
79,720000.0,0.12121212121212122,0.3125,0.23849056603773586,0.02372308868399644,0.4,0
80,390000.0,0.0909090909090909,0.3125,0.15547169811320755,0.0027743468624135967,0.4,0
81,360000.0,0.12121212121212122,0.3125,0.12150943396226416,0.003252285655960393,0.4,0
82,355000.0,0.06060606060606061,0.125,0.13056603773584907,0.0037556660582891486,0.0,0
83,356000.0,0.0909090909090909,0.1875,0.1049056603773585,0.004962325217662049,0.0,0
84,315000.0,0.0909090909090909,0.125,0.05056603773584906,0.003703571335545138,0.0,0
85,940000.0,0.0909090909090909,0.1875,0.13962264150943396,0.0018657179773436412,0.4,0
86,305000.0,0.15151515151515152,0.28125,0.17886792452830189,0.004773330409567499,0.2,0
87,461000.0,0.0909090909090909,0.40625,0.18716981132075472,0.003487923413488535,0.4,0
88,215000.0,0.06060606060606061,0.28125,0.09962264150943397,0.0009207439368708873,0.4,0
89,335000.0,0.06060606060606061,0.21875,0.05584905660377359,0.0003307409141654637,0.4,0
90,243500.0,0.12121212121212122,0.3125,0.12754716981132075,0.004169395077291002,0.4,0
91,1100000.0,0.15151515151515152,0.34375,0.24377358490566037,0.003533354857742033,0.4,0
92,153000.0,0.0909090909090909,0.125,0.06867924528301887,0.006045410848665436,0.0,0
93,430000.0,0.0909090909090909,0.1875,0.09735849056603774,0.0027137716034089333,0.0,0
94,700000.0,0.0909090909090909,0.1875,0.09735849056603774,0.0027137716034089333,0.0,0
95,905000.0,0.12121212121212122,0.3125,0.22716981132075473,0.0058939727011537765,0.0,0
96,247500.0,0.0909090909090909,0.21875,0.12603773584905661,0.00918381501769706,0.0,0
97,199000.0,0.12121212121212122,0.1875,0.06566037735849058,0.0035618252294742246,0.0,0
98,314000.0,0.0909090909090909,0.21875,0.11471698113207549,0.025005466917125168,0.0,0
99,437500.0,0.0909090909090909,0.3125,0.1532075471698113,0.02200517433862418,0.4,0
100,850830.0,0.0909090909090909,0.3125,0.13433962264150945,0.007705778697983268,0.2,0
101,555000.0,0.0909090909090909,0.25,0.12754716981132075,0.0017918161613579516,0.2,0
102,699950.0,0.0909090909090909,0.28125,0.14339622641509434,0.06485974707406354,0.4,0
103,1090000.0,0.0909090909090909,0.3125,0.19849056603773585,0.004599479416224113,0.4,0
104,290000.0,0.0909090909090909,0.125,0.06943396226415095,0.020231530754967624,0.0,0
105,375000.0,0.0909090909090909,0.3125,0.1547169811320755,0.005745563316592351,0.0,0
106,460000.0,0.0909090909090909,0.125,0.10415094339622642,0.002111047776312529,0.2,0
107,188500.0,0.06060606060606061,0.21875,0.07169811320754718,0.001195149860162015,0.0,0
108,680000.0,0.12121212121212122,0.3125,0.21509433962264152,0.016668494020313306,0.4,0
109,470000.0,0.15151515151515152,0.21875,0.13132075471698115,0.007161207119531341,0.4,0
110,597750.0,0.12121212121212122,0.3125,0.15245283018867925,0.005514771579784582,0.4,0
111,570000.0,0.0909090909090909,0.21875,0.07320754716981132,0.0017009532728509559,0.0,0
112,272500.0,0.0909090909090909,0.21875,0.09433962264150944,0.007317491287763374,0.0,0
113,329950.0,0.0909090909090909,0.21875,0.13509433962264153,0.003300745863164124,0.0,0
114,480000.0,0.12121212121212122,0.3125,0.2218867924528302,0.009480633786819914,0.4,0
115,740500.0,0.0909090909090909,0.4375,0.3086792452830189,0.003531537599971893,0.4,0
116,518500.0,0.0909090909090909,0.4375,0.09811320754716983,0.000352548007407143,0.8,0
117,205425.0,0.06060606060606061,0.125,0.04452830188679246,0.0037920112136919466,0.0,0
118,171800.0,0.12121212121212122,0.25,0.09660377358490566,0.0055002335176234625,0.0,0
119,535000.0,0.12121212121212122,0.125,0.09962264150943397,0.0014913628766948202,0.2,0
120,660000.0,0.0909090909090909,0.3125,0.15924528301886792,0.003606650921137676,0.0,0
121,391500.0,0.0909090909090909,0.25,0.08754716981132075,0.005216741305481637,0.0,0
122,395000.0,0.06060606060606061,0.125,0.036226415094339624,0.00331952419345557,0.0,0
123,445000.0,0.12121212121212122,0.21875,0.13660377358490566,0.0023503200493809515,0.2,0
124,770000.0,0.0909090909090909,0.28125,0.1977358490566038,0.005866108082011632,0.4,0
125,1450000.0,0.12121212121212122,0.34375,0.18566037735849056,0.010460741477515372,0.2,0
126,445000.0,0.0909090909090909,0.28125,0.13660377358490566,0.004652785644148218,0.0,0
127,260000.0,0.12121212121212122,0.28125,0.14113207547169812,0.005022294724076666,0.0,0
128,822500.0,0.15151515151515152,0.4375,0.1532075471698113,0.0026895414998070674,0.4,0
129,430000.0,0.12121212121212122,0.3125,0.13433962264150945,0.002295802316276754,0.4,0
130,212000.0,0.0909090909090909,0.21875,0.05811320754716981,0.004455310299793014,0.0,0
131,660500.0,0.12121212121212122,0.28125,0.129811320754717,0.005502050775393602,0.0,0
132,784000.0,0.0909090909090909,0.4375,0.2762264150943396,0.06697079485037608,0.2,0
133,453246.0,0.0909090909090909,0.3125,0.129811320754717,0.0010703648266124064,0.4,0
134,675000.0,0.12121212121212122,0.4375,0.13962264150943396,0.0010649130533019878,0.8,0
135,199000.0,0.0909090909090909,0.21875,0.07773584905660377,0.010219046194086763,0.0,0
136,220000.0,0.12121212121212122,0.21875,0.13056603773584907,0.004434108959141382,0.0,0
137,452000.0,0.12121212121212122,0.28125,0.17358490566037735,0.005743746058822211,0.0,0
138,382500.0,0.06060606060606061,0.125,0.0679245283018868,0.0023745501529828165,0.0,0
139,519950.0,0.0909090909090909,0.28125,0.06641509433962264,0.00044159363814399733,0.8,0
140,665000.0,0.06060606060606061,0.125,0.0618867924528302,0.001623416941324986,0.0,0
141,527700.0,0.15151515151515152,0.3125,0.19094339622641512,0.005363939184862969,0.0,0
142,205000.0,0.0909090909090909,0.125,0.09962264150943397,0.004881760123185847,0.0,0
143,420000.0,0.0909090909090909,0.125,0.05811320754716981,0.004589787374783367,0.0,0
144,500000.0,0.12121212121212122,0.28125,0.13132075471698115,0.004844203462602955,0.0,0
145,921500.0,0.12121212121212122,0.3125,0.2550943396226415,0.1907236259865438,0.4,0
146,890000.0,0.12121212121212122,0.125,0.17056603773584908,0.002108019013362296,0.4,0
147,430000.0,0.06060606060606061,0.3125,0.16075471698113208,0.03662622460457985,0.4,0
148,258000.0,0.15151515151515152,0.25,0.14867924528301887,0.007256916028758709,0.0,0
149,511000.0,0.0909090909090909,0.125,0.0860377358490566,0.0017778838517868796,0.0,0
150,532170.0,0.0909090909090909,0.25,0.08075471698113208,0.0015567841564198567,0.4,0
151,560000.0,0.0909090909090909,0.125,0.0618867924528302,0.0027137716034089333,0.2,0
152,282950.0,0.0909090909090909,0.125,0.07245283018867925,0.004652179891558171,0.0,0
153,2250000.0,0.12121212121212122,0.40625,0.3690566037735849,0.01170919756560149,0.4,0
154,350000.0,0.030303030303030307,0.125,0.0309433962264151,0.0027743468624135967,0.0,0
155,215000.0,0.0909090909090909,0.125,0.06716981132075472,0.004330525266243407,0.0,0
156,650000.0,0.15151515151515152,0.4375,0.2769811320754717,0.014977232788903097,0.4,0
157,320000.0,0.12121212121212122,0.34375,0.17735849056603772,0.004228153078525525,0.0,0
158,247000.0,0.0909090909090909,0.25,0.07396226415094341,0.004045215796331441,0.2,0
159,320000.0,0.12121212121212122,0.21875,0.1109433962264151,0.006457322609897149,0.0,0
160,255000.0,0.15151515151515152,0.28125,0.13358490566037737,0.004913865010458318,0.0,0
161,438000.0,0.0909090909090909,0.21875,0.11245283018867926,0.005536578673026261,0.0,0
162,900000.0,0.0909090909090909,0.3125,0.23471698113207548,0.009742318905720061,0.4,0
163,441000.0,0.0909090909090909,0.34375,0.12226415094339624,0.0040948875087152645,0.0,0
164,420000.0,0.0909090909090909,0.25,0.13056603773584907,0.02290471693484343,0.0,0
165,370000.0,0.0909090909090909,0.21875,0.09735849056603774,0.003925276783502207,0.0,0
166,269950.0,0.06060606060606061,0.21875,0.07924528301886793,0.004076714931013865,0.0,0
167,807100.0,0.12121212121212122,0.3125,0.18037735849056605,0.0024102895557955675,0.4,0
168,653000.0,0.0909090909090909,0.3125,0.18037735849056605,0.0055910964061304585,0.0,0
169,371500.0,0.0909090909090909,0.25,0.08150943396226416,0.004734562243804513,0.0,0
170,284000.0,0.0909090909090909,0.21875,0.09584905660377359,0.012405813044155124,0.0,0
171,272000.0,0.0909090909090909,0.21875,0.14113207547169812,0.004010082146108736,0.0,0
172,313000.0,0.0909090909090909,0.1875,0.07924528301886793,0.00447772314562474,0.2,0
173,917500.0,0.12121212121212122,0.3125,0.2709433962264151,0.020888166562578178,0.4,0
174,673000.0,0.12121212121212122,0.28125,0.17358490566037735,0.0046461223656577046,0.4,0
175,425000.0,0.0909090909090909,0.3125,0.06264150943396227,0.0003513365022270487,0.4,0
176,399950.0,0.15151515151515152,0.34375,0.1267924528301887,0.0029560726394275874,0.0,0
177,385000.0,0.0909090909090909,0.125,0.07018867924528302,0.0025926210853996056,0.0,0
178,269950.0,0.0909090909090909,0.1875,0.12528301886792453,0.004264498233928323,0.0,0
179,330000.0,0.06060606060606061,0.125,0.08,0.004664294943359104,0.0,0
180,260000.0,0.0909090909090909,0.3125,0.10415094339622642,0.0031965564176761026,0.4,0
181,470000.0,0.12121212121212122,0.375,0.1577358490566038,0.002789490677164763,0.2,0
182,589000.0,0.12121212121212122,0.375,0.16226415094339622,0.0055002335176234625,0.4,0
183,163500.0,0.06060606060606061,0.1875,0.05735849056603774,0.0017560767585452005,0.4,0
184,835000.0,0.12121212121212122,0.34375,0.21433962264150944,0.007809362390881243,0.4,0
185,1100000.0,0.15151515151515152,0.375,0.2867924528301887,0.007468929435275033,0.0,0
186,269000.0,0.12121212121212122,0.21875,0.09056603773584906,0.005742534553642117,0.0,0
187,560000.0,0.0909090909090909,0.3125,0.12150943396226416,0.004981709300543541,0.4,0
188,615000.0,0.12121212121212122,0.125,0.07849056603773585,0.0011388148692876774,0.2,0
189,585188.0,0.0909090909090909,0.28125,0.14641509433962263,0.00575828412098333,0.0,0
190,305000.0,0.0909090909090909,0.21875,0.10264150943396226,0.005427543206817867,0.0,0
191,166950.0,0.0909090909090909,0.125,0.0679245283018868,0.005027746497387086,0.0,0
192,799000.0,0.0909090909090909,0.3125,0.13962264150943396,0.005680142036867314,0.0,0
193,400000.0,0.0909090909090909,0.3125,0.14264150943396225,0.004232999099245898,0.0,0
194,230000.0,0.0909090909090909,0.125,0.05811320754716981,0.005880646144172751,0.0,0
195,256883.0,0.0909090909090909,0.3125,0.10566037735849057,0.0027289154181600987,0.4,0
196,423000.0,0.12121212121212122,0.25,0.1267924528301887,0.0036102854366779555,0.2,0
197,465000.0,0.0909090909090909,0.3125,0.14037735849056604,0.002158902230926214,0.4,0
198,440000.0,0.0909090909090909,0.3125,0.12226415094339624,0.039792493392753626,0.4,0
199,385000.0,0.0909090909090909,0.21875,0.08,0.09362088004947788,0.0,0
200,210000.0,0.0909090909090909,0.125,0.0430188679245283,0.006787457771472566,0.0,0
201,297000.0,0.0909090909090909,0.3125,0.12452830188679245,0.008742221379553064,0.4,0
202,470000.0,0.0909090909090909,0.125,0.05433962264150944,0.0027137716034089333,0.0,0
203,226500.0,0.0909090909090909,0.1875,0.07622641509433963,0.004149405241819462,0.0,0
204,274250.0,0.0909090909090909,0.125,0.046792452830188694,0.004803618039069831,0.0,0
205,840000.0,0.12121212121212122,0.21875,0.16528301886792454,0.006354344669589221,0.0,0
206,677900.0,0.0909090909090909,0.3125,0.16226415094339622,0.0024635957837196723,0.4,0
207,425000.0,0.0909090909090909,0.125,0.05433962264150944,0.0032371418412092275,0.0,0
208,180250.0,0.06060606060606061,0.09375000000000001,0.046037735849056606,0.0055002335176234625,0.0,0
209,464000.0,0.1818181818181818,0.375,0.15169811320754717,0.0017469904696945002,0.4,0
210,320000.0,0.12121212121212122,0.28125,0.09509433962264152,0.004276007533139209,0.4,0
211,625504.0,0.0909090909090909,0.28125,0.07396226415094341,0.0006336172091887822,0.4,0
212,592500.0,0.12121212121212122,0.3125,0.14716981132075474,0.006973423816616883,0.0,0
213,465000.0,0.0909090909090909,0.3125,0.18294339622641512,0.010549787108252228,0.4,0
214,477000.0,0.12121212121212122,0.34375,0.10792452830188681,0.003483077392768162,0.4,0
215,280000.0,0.06060606060606061,0.125,0.042264150943396236,0.009619351129940593,0.0,0
216,1510000.0,0.15151515151515152,0.375,0.22716981132075473,0.01996197085239687,0.0,0
217,445838.0,0.0909090909090909,0.3125,0.14792452830188682,0.0031329523957212054,0.4,0
218,1070000.0,0.06060606060606061,0.28125,0.2724528301886793,0.00868891515162896,0.0,0
219,467000.0,0.06060606060606061,0.1875,0.07773584905660377,0.006227136625679427,0.0,0
220,686000.0,0.12121212121212122,0.3125,0.18641509433962264,0.0035860553330760905,0.4,0
221,279950.0,0.0909090909090909,0.25,0.11018867924528303,0.0055910964061304585,0.0,0
222,527000.0,0.12121212121212122,0.28125,0.1539622641509434,0.011458415993322183,0.4,0
223,325000.0,0.0909090909090909,0.28125,0.14566037735849058,0.009389165145722873,0.0,0
224,328000.0,0.0909090909090909,0.28125,0.13056603773584907,0.004760609605176519,0.4,0
225,390000.0,0.0909090909090909,0.28125,0.07245283018867925,0.004228153078525525,0.0,0
226,479950.0,0.06060606060606061,0.25,0.09207547169811321,0.0036320925299196346,0.0,0
227,264950.0,0.12121212121212122,0.28125,0.10792452830188681,0.005592913663900598,0.0,0
228,235000.0,0.0909090909090909,0.125,0.0860377358490566,0.008920312641026775,0.0,0
229,516500.0,0.0909090909090909,0.3125,0.08981132075471698,0.002549612651506295,0.4,0
230,655000.0,0.06060606060606061,0.21875,0.08754716981132075,0.009254688070732518,0.4,1
231,500000.0,0.12121212121212122,0.34375,0.150188679245283,0.008981493652621485,0.0,0
232,315000.0,0.1818181818181818,0.34375,0.2,0.00413729019001853,0.0,0
233,213000.0,0.06060606060606061,0.125,0.05358490566037737,0.005863685071651445,0.0,0
234,475000.0,0.0909090909090909,0.1875,0.16528301886792454,0.0028833823286219915,0.2,0
235,1030000.0,0.15151515151515152,0.5,0.2618867924528302,0.016670311278083445,0.4,0
236,416000.0,0.0909090909090909,0.25,0.14566037735849058,0.05680747789457361,0.0,0
237,410000.0,0.12121212121212122,0.125,0.1267924528301887,0.002556275929996808,0.2,0
238,800000.0,0.0909090909090909,0.4375,0.2671698113207547,0.13372836478905575,0.4,0
239,472000.0,0.1818181818181818,0.3125,0.3109433962264151,0.008186140501890251,0.0,0
240,225000.0,0.0909090909090909,0.21875,0.0860377358490566,0.004836934431522395,0.0,0
241,210000.0,0.06060606060606061,0.125,0.04075471698113208,0.00331952419345557,0.0,0
242,455000.0,0.06060606060606061,0.125,0.0860377358490566,0.0027137716034089333,0.2,0
243,225000.0,0.0909090909090909,0.125,0.07622641509433963,0.004722447192003581,0.0,0
244,480000.0,0.06060606060606061,0.125,0.05584905660377359,0.0015386115787184575,0.0,0
245,363000.0,0.0909090909090909,0.3125,0.1849056603773585,0.006876503402209423,0.4,0
246,2400000.0,0.12121212121212122,0.3125,0.25358490566037734,0.004745465790425354,0.0,1
247,181000.0,0.06060606060606061,0.1875,0.032452830188679255,0.0027864619142145292,0.0,0
248,250000.0,0.12121212121212122,0.25,0.129811320754717,0.004114271591596758,0.0,0
249,481000.0,0.0909090909090909,0.21875,0.09584905660377359,0.0015022664233156591,0.0,0
250,260000.0,0.0909090909090909,0.25,0.11471698113207549,0.004051879074821955,0.0,0
251,455000.0,0.12121212121212122,0.3125,0.23169811320754718,0.004340217307684153,0.4,0
252,415000.0,0.0909090909090909,0.28125,0.09207547169811321,0.02162779047502512,0.4,0
253,349500.0,0.0909090909090909,0.125,0.08377358490566039,0.0018281613167607498,0.0,0
254,245000.0,0.0909090909090909,0.3125,0.10867924528301888,0.00419301942830282,0.4,0
255,592500.0,0.06060606060606061,0.25,0.08528301886792454,0.005252480708294388,0.2,0
256,385000.0,0.12121212121212122,0.21875,0.15622641509433963,0.0043008433893311215,0.0,0
257,315000.0,0.0909090909090909,0.21875,0.09735849056603774,0.006623904572159974,0.0,0
258,255000.0,0.0909090909090909,0.125,0.0709433962264151,0.0058455124939500456,0.0,0
259,693000.0,0.12121212121212122,0.3125,0.16377358490566038,0.002365463864132116,0.4,0
260,780000.0,0.0909090909090909,0.125,0.10339622641509436,0.0023503200493809515,0.2,0
261,237000.0,0.0909090909090909,0.21875,0.07396226415094341,0.004815733090870763,0.0,0
262,525000.0,0.0909090909090909,0.28125,0.13660377358490566,0.024224046075965004,0.4,0
263,425000.0,0.06060606060606061,0.125,0.036226415094339624,0.0027380017070107983,0.0,0
264,369900.0,0.030303030303030307,0.09375000000000001,0.03547169811320756,0.005790389008255802,0.0,1
265,290000.0,0.12121212121212122,0.3125,0.10641509433962264,0.0040948875087152645,0.4,0
266,285000.0,0.0909090909090909,0.125,0.06264150943396227,0.00616716711926481,0.0,0
267,415000.0,0.06060606060606061,0.125,0.0588679245283019,0.002410895308385615,0.0,0
268,272500.0,0.0909090909090909,0.3125,0.13433962264150945,0.005681959294637454,0.0,0
269,2900000.0,0.12121212121212122,0.40625,0.35924528301886793,0.01186063571311315,0.2,0
270,1370000.0,0.12121212121212122,0.59375,0.37886792452830187,0.03442249668199019,0.4,0
271,436000.0,0.06060606060606061,0.125,0.05660377358490566,0.0042511716769472975,0.0,0
272,210000.0,0.0909090909090909,0.125,0.10641509433962264,0.0065845306538069425,0.0,0
273,236000.0,0.0909090909090909,0.125,0.07622641509433963,0.003257737429270813,0.0,0
274,331000.0,0.0909090909090909,0.21875,0.059622641509433964,0.0004761215357766556,0.0,0
275,365000.0,0.0909090909090909,0.3125,0.17833962264150946,0.0024169528342860807,0.4,0
276,450000.0,0.0909090909090909,0.25,0.15094339622641512,0.009533334262153971,0.0,0
277,770000.0,0.12121212121212122,0.34375,0.2664150943396227,0.0156163017714023,0.4,0
278,455000.0,0.12121212121212122,0.3125,0.1449056603773585,0.029594042786728444,0.0,0
279,405000.0,0.0909090909090909,0.21875,0.15849056603773587,0.00331952419345557,0.0,0
280,304900.0,0.12121212121212122,0.21875,0.17433962264150946,0.006545156735453911,0.0,0
281,170000.0,0.06060606060606061,0.125,0.0430188679245283,0.002874296039771292,0.0,0
282,2050000.0,0.15151515151515152,0.375,0.2671698113207547,0.00482179061677123,0.4,0
283,780000.0,0.12121212121212122,0.3125,0.24226415094339623,0.003954352907824445,0.4,0
284,330000.0,0.0909090909090909,0.375,0.16075471698113208,0.008140709057636752,0.0,0
285,370000.0,0.12121212121212122,0.3125,0.18339622641509434,0.004934460598519904,0.4,0
286,467000.0,0.15151515151515152,0.28125,0.16679245283018868,0.007862668618805347,0.0,0
287,405000.0,0.0909090909090909,0.21875,0.10415094339622642,0.0037556660582891486,0.0,0
288,675000.0,0.15151515151515152,0.28125,0.1969811320754717,0.005924260330656108,0.0,0
289,500000.0,0.06060606060606061,0.125,0.1018867924528302,0.008226120172833327,0.0,0
290,389999.0,0.12121212121212122,0.3125,0.12075471698113208,0.009237726998211213,0.4,0
291,630000.0,0.12121212121212122,0.21875,0.2007547169811321,0.005151925778346647,0.0,0
292,360000.0,0.12121212121212122,0.3125,0.14113207547169812,0.005456619331140104,0.4,0
293,580000.0,0.12121212121212122,0.375,0.22566037735849057,0.006384632299091552,0.4,0
294,550000.0,0.0909090909090909,0.25,0.1267924528301887,0.0022085739433100383,0.4,0
295,879000.0,0.12121212121212122,0.3125,0.23169811320754718,0.013078804171696937,0.4,0
296,265000.0,0.0909090909090909,0.25,0.07773584905660377,0.005111946107403568,0.0,0
297,446500.0,0.0909090909090909,0.3125,0.17811320754716983,0.004098522024255545,0.4,0
298,404000.0,0.0909090909090909,0.1875,0.13132075471698115,0.0050640916527898835,0.0,0
299,267500.0,0.0909090909090909,0.21875,0.09811320754716983,0.00690194501099138,0.0,0
300,3080000.0,0.12121212121212122,0.625,0.32150943396226417,0.010976842684235107,0.0,1
301,335000.0,0.0909090909090909,0.3125,0.16226415094339622,0.004308112420411681,0.4,0
302,576000.0,0.0909090909090909,0.3125,0.12452830188679245,0.00513678196359548,0.0,0
303,208633.0,0.0909090909090909,0.3125,0.1320754716981132,0.001992926021253435,0.4,0
304,315000.0,0.0909090909090909,0.28125,0.14415094339622644,0.004985343816083821,0.0,0
305,725000.0,0.0909090909090909,0.21875,0.1230188679245283,0.001683992200329651,0.0,0
306,550000.0,0.12121212121212122,0.34375,0.1139622641509434,0.004379591226037184,0.0,0
307,610750.0,0.12121212121212122,0.28125,0.14264150943396225,0.004105185302746058,0.4,0
308,550700.0,0.06060606060606061,0.125,0.05433962264150944,0.0027137716034089333,0.2,0
